STATISTIC,Statistic Label,TLIST,Year,C03341V04028,Stamp Duty Event,C03721V04469,Transaction Class,C03788V04538,NUTS 3 Region,C03722V04470,Type of Buyer,UNIT,VALUE
CRP01C4,Median Income,2013,2013,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,37500.0
CRP01C4,Median Income,2013,2013,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,€,34100.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,29900.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,31200.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,32100.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,30600.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,35000.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,38600.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,32500.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,28300.0
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,€,69100.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,48000.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,63400.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,60100.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,55700.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,65300.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,83200.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,66900.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,49800.0
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,IE0,Ireland,-,All buyer types,€,49800.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,39300.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,45200.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,43800.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,41600.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,49500.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,61100.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,48700.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,37900.0
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,IE0,Ireland,-,All buyer types,€,33800.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,29700.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,30600.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,32200.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,30600.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,34900.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,38600.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,32000.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,26900.0
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,IE0,Ireland,-,All buyer types,€,69000.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,47700.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,62500.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,61300.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,55800.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,64800.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,83900.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,67100.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,51000.0
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2013,2013,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,IE0,Ireland,-,All buyer types,€,52700.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,39000.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,45900.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,46100.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,43900.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,52500.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,66900.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,53400.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,41100.0
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,€,35000.0
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,28600.0
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,32500.0
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,32600.0
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,
CRP01C4,Median Income,2014,2014,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,28600.0
